Img name,Clusters kmeans,Clusters gmm
thermal_2019-08-22_1566467486_0_0.png,2,0
thermal_2020-06-21_1592756348_0_0.png,3,1
thermal_2020-03-21_1584800108_0_0.png,0,3
thermal_2019-09-10_1568070368_0_0.png,1,0
thermal_2019-10-01_1569947887_0_0.png,1,0
thermal_2020-01-23_1579738627_0_0.png,0,2
thermal_2020-11-17_1605620828_0_0.png,2,0
thermal_2020-03-04_1583339895_0_0.png,3,1
thermal_2019-08-19_1566178508_0_0.png,1,0
thermal_2020-04-23_1587598928_0_0.png,3,2
thermal_2020-09-23_1600868047_0_0.png,2,0
thermal_2020-09-14_1600082827_0_0.png,3,1
thermal_2020-04-29_1588172108_0_0.png,3,3
thermal_2020-04-24_1587701527_0_0.png,3,2
thermal_2020-01-07_1578411667_0_0.png,0,2
thermal_2021-01-02_1609578727_0_0.png,1,0
thermal_2020-04-14_1586876768_0_0.png,2,1
thermal_2019-08-28_1566981079_0_0.png,2,0
thermal_2021-01-21_1611199507_0_0.png,1,0
thermal_2020-05-25_1590409328_0_0.png,3,1
thermal_2020-02-18_1582066028_0_0.png,0,2
thermal_2020-06-24_1592996468_0_0.png,3,1
thermal_2019-08-25_1566697987_0_0.png,1,0
thermal_2020-11-02_1604341508_0_0.png,2,0
thermal_2020-05-24_1590357248_0_0.png,3,1
thermal_2019-12-07_1575721747_0_0.png,0,3
thermal_2020-05-02_1588419968_0_0.png,0,3
thermal_2020-09-04_1599234308_0_0.png,2,0
thermal_2020-09-03_1599113168_0_0.png,2,0
thermal_2020-04-16_1587016508_0_0.png,3,1
thermal_2019-11-25_1574708048_0_0.png,0,2
thermal_2020-12-11_1607679247_0_0.png,2,0
thermal_2020-04-14_1586822114_0_0.png,3,1
thermal_2020-04-06_1586137155_0_0.png,3,2
thermal_2020-09-19_1600511235_0_0.png,2,0
thermal_2020-06-27_1593269588_0_0.png,3,1
thermal_2019-12-25_1577267594_0_0.png,0,3
thermal_2019-07-07_1562486899_0_0.png,2,0
thermal_2020-06-28_1593354968_0_0.png,3,1
thermal_2020-12-22_1608656468_0_0.png,1,0
thermal_2019-12-24_1577223187_0_0.png,0,2
thermal_2020-05-06_1588767908_0_0.png,0,3
thermal_2020-03-19_1584584528_0_0.png,0,2
thermal_2020-02-06_1581024307_0_0.png,0,2
thermal_2021-05-17_1621268407_0_0.png,1,0
thermal_2019-08-17_1566058939_0_0.png,2,0
thermal_2020-01-26_1580036468_0_0.png,0,3
thermal_2020-08-23_1598192108_0_0.png,2,0
thermal_2019-12-16_1576456868_0_0.png,0,2
thermal_2019-07-04_1562213538_0_0.png,1,0
thermal_2020-07-10_1594368188_0_0.png,3,1
thermal_2020-04-06_1586202308_0_0.png,3,2
thermal_2020-06-24_1593031208_0_0.png,3,1
thermal_2020-07-26_1595790968_0_0.png,3,1
thermal_2019-09-21_1569047767_0_0.png,1,0
thermal_2020-06-03_1591165695_0_0.png,3,1
thermal_2020-06-07_1591523708_0_0.png,3,1
thermal_2020-07-21_1595325068_0_0.png,3,1
thermal_2019-08-28_1566974779_0_0.png,2,0
thermal_2020-08-09_1596936728_0_0.png,1,0
thermal_2020-04-19_1587296467_0_0.png,3,1
thermal_2020-04-22_1587526327_0_0.png,0,2
thermal_2020-12-10_1607629567_0_0.png,1,0
thermal_2019-12-25_1577302808_0_0.png,0,2
thermal_2020-11-13_1605236588_0_0.png,1,0
thermal_2020-07-09_1594295168_0_0.png,3,1
thermal_2019-08-16_1565963059_0_0.png,2,0
thermal_2020-08-18_1597781468_0_0.png,1,0
thermal_2020-01-13_1578909908_0_0.png,0,3
thermal_2019-10-07_1570432507_0_0.png,1,0
thermal_2019-11-19_1574166908_0_0.png,0,3
thermal_2020-09-23_1600842788_0_0.png,2,0
thermal_2020-05-11_1589150527_0_0.png,3,2
thermal_2019-12-18_1576661108_0_0.png,0,3
thermal_2019-08-18_1566091807_0_0.png,1,0
thermal_2020-08-05_1596611348_0_0.png,1,0
thermal_2019-08-18_1566123799_0_0.png,2,0
thermal_2020-08-26_1598455927_0_0.png,2,0
thermal_2020-07-28_1595893868_0_0.png,3,1
thermal_2020-02-23_1582417807_0_0.png,0,2
thermal_2021-03-02_1614658207_0_0.png,1,2
thermal_2020-08-14_1597422727_0_0.png,2,0
thermal_2019-07-22_1563771019_0_0.png,1,0
thermal_2020-02-08_1581190867_0_0.png,3,2
thermal_2019-12-28_1577552268_0_0.png,0,2
thermal_2019-12-11_1576064827_0_0.png,3,1
thermal_2020-05-17_1589675047_0_0.png,3,2
thermal_2020-06-22_1592852168_0_0.png,3,1
thermal_2020-05-29_1590704588_0_0.png,3,1
thermal_2020-03-26_1585197188_0_0.png,0,2
thermal_2020-01-08_1578476407_0_0.png,0,3
thermal_2020-03-01_1583074628_0_0.png,3,2
thermal_2020-04-06_1586153167_0_0.png,2,3
thermal_2021-01-19_1611046268_0_0.png,1,0
thermal_2020-07-04_1593827587_0_0.png,3,1
thermal_2020-06-26_1593200047_0_0.png,3,1
thermal_2019-08-16_1565943920_0_0.png,2,0
thermal_2021-06-12_1623512408_0_0.png,1,0
thermal_2020-08-27_1598533268_0_0.png,3,1
thermal_2019-11-26_1574738835_0_0.png,0,2
thermal_2020-03-29_1585444088_0_0.png,3,2
thermal_2020-01-07_1578401828_0_0.png,0,3
thermal_2020-09-14_1600102448_0_0.png,2,0
thermal_2020-07-07_1594144268_0_0.png,3,1
thermal_2021-05-08_1620470419_0_0.png,2,0
thermal_2021-01-20_1611142268_0_0.png,1,0
thermal_2020-05-16_1589592968_0_0.png,3,2
thermal_2019-09-12_1568269639_0_0.png,2,0
thermal_2020-05-25_1590371408_0_0.png,3,2
thermal_2020-04-20_1587413467_0_0.png,3,1
thermal_2020-09-03_1599156607_0_0.png,2,0
thermal_2020-07-08_1594176194_0_0.png,3,1
thermal_2020-04-24_1587719467_0_0.png,0,3
thermal_2020-09-21_1600668008_0_0.png,1,0
thermal_2020-11-30_1606774328_0_0.png,1,0
thermal_2020-05-28_1590643448_0_0.png,3,1
thermal_2020-01-11_1578711127_0_0.png,0,2
thermal_2020-07-26_1595796488_0_0.png,3,1
thermal_2019-07-17_1563377839_0_0.png,2,0
thermal_2020-07-17_1594956547_0_0.png,3,1
thermal_2020-03-16_1584387127_0_0.png,3,2
thermal_2019-10-08_1570533008_0_0.png,2,0
thermal_2020-04-25_1587817808_0_0.png,0,3
thermal_2020-03-27_1585340768_0_0.png,0,2
thermal_2020-07-04_1593838087_0_0.png,3,1
thermal_2020-12-23_1608685267_0_0.png,1,0
thermal_2021-03-10_1615353608_0_0.png,1,0
thermal_2020-08-18_1597764428_0_0.png,2,0
thermal_2020-09-17_1600317848_0_0.png,1,0
thermal_2020-08-18_1597738148_0_0.png,2,0
thermal_2020-06-01_1590976987_0_0.png,3,1
thermal_2019-08-30_1567118648_0_0.png,1,0
thermal_2019-08-27_1566868327_0_0.png,1,0
thermal_2019-10-11_1570779427_0_0.png,2,0
thermal_2019-09-12_1568312007_0_0.png,1,0
thermal_2020-06-01_1591023128_0_0.png,3,1
thermal_2021-06-03_1622677814_0_0.png,1,0
thermal_2019-09-29_1569759908_0_0.png,3,1
thermal_2020-01-09_1578550033_0_0.png,0,2
thermal_2020-08-15_1597501208_0_0.png,2,0
thermal_2020-08-27_1598505668_0_0.png,2,0
thermal_2020-02-09_1581211928_0_0.png,3,2
thermal_2020-01-14_1578994867_0_0.png,0,3
thermal_2020-07-28_1595972827_0_0.png,3,1
thermal_2020-06-22_1592819948_0_0.png,3,1
thermal_2019-11-23_1574503568_0_0.png,1,0
thermal_2020-11-23_1606099748_0_0.png,1,0
thermal_2019-09-01_1567371908_0_0.png,1,0
thermal_2019-12-27_1577487487_0_0.png,0,2
thermal_2020-01-19_1579422254_0_0.png,0,2
thermal_2020-06-11_1591858507_0_0.png,3,1
thermal_2020-11-15_1605438188_0_0.png,2,0
thermal_2020-07-02_1593665587_0_0.png,3,1
thermal_2020-06-15_1592218567_0_0.png,0,3
thermal_2020-01-15_1579077607_0_0.png,0,3
thermal_2020-12-08_1607386088_0_0.png,3,2
thermal_2020-04-19_1587268387_0_0.png,3,2
thermal_2019-08-16_1565914388_0_0.png,1,0
thermal_2020-07-18_1595028907_0_0.png,3,1
thermal_2019-11-19_1574200268_0_0.png,3,2
thermal_2020-08-13_1597272247_0_0.png,0,2
thermal_2020-06-20_1592673848_0_0.png,3,1
thermal_2021-06-15_1623789008_0_0.png,1,0
thermal_2020-11-08_1604836987_0_0.png,3,1
thermal_2019-09-10_1568142209_0_0.png,1,0
thermal_2020-03-04_1583346608_0_0.png,3,2
thermal_2020-07-08_1594162627_0_0.png,3,1
thermal_2020-04-09_1586392147_0_0.png,3,2
thermal_2020-07-10_1594392554_0_0.png,3,1
thermal_2021-07-11_1625961607_0_0.png,1,0
thermal_2019-09-08_1567929679_0_0.png,1,0
thermal_2019-10-04_1570157587_0_0.png,1,0
thermal_2020-07-24_1595621888_0_0.png,3,1
thermal_2020-03-13_1584133088_0_0.png,3,2
thermal_2020-07-12_1594562467_0_0.png,3,1
thermal_2020-09-16_1600240987_0_0.png,2,0
thermal_2019-08-18_1566132979_0_0.png,3,1
thermal_2021-03-08_1615209619_0_0.png,2,0
thermal_2020-05-18_1589826968_0_0.png,3,1
thermal_2020-09-08_1599545467_0_0.png,2,0
thermal_2021-01-20_1611169508_0_0.png,1,0
thermal_2020-02-11_1581456847_0_0.png,0,2
thermal_2020-06-13_1592008988_0_0.png,0,2
thermal_2020-07-13_1594637408_0_0.png,3,1
thermal_2019-07-05_1562279047_0_0.png,1,0
thermal_2020-12-06_1607286668_0_0.png,1,0
thermal_2020-01-31_1580493548_0_0.png,0,2
thermal_2020-03-11_1583923868_0_0.png,0,3
thermal_2020-09-16_1600243748_0_0.png,2,0
thermal_2019-10-03_1570098788_0_0.png,2,1
thermal_2020-08-13_1597269967_0_0.png,3,1
thermal_2020-09-07_1599500527_0_0.png,2,0
thermal_2019-09-03_1567479075_0_0.png,1,0
thermal_2020-05-08_1588937107_0_0.png,0,3
thermal_2020-01-25_1579973528_0_0.png,0,2
thermal_2021-06-18_1624047609_0_0.png,1,0
thermal_2020-07-07_1594133167_0_0.png,3,1
thermal_2020-09-05_1599300795_0_0.png,2,0
thermal_2019-10-12_1570840027_0_0.png,1,0
thermal_2020-08-08_1596883027_0_0.png,2,0
thermal_2019-10-05_1570227968_0_0.png,1,0
thermal_2019-10-03_1570094467_0_0.png,2,0
thermal_2020-05-08_1588944188_0_0.png,0,3
thermal_2020-06-08_1591649347_0_0.png,3,1
thermal_2019-07-11_1562851046_0_0.png,2,0
thermal_2020-03-11_1583954407_0_0.png,3,2
thermal_2020-05-27_1590606188_0_0.png,3,1
thermal_2020-08-22_1598049314_0_0.png,1,0
thermal_2020-06-23_1592865548_0_0.png,3,1
thermal_2019-11-19_1574173327_0_0.png,2,1
thermal_2020-03-12_1584006968_0_0.png,0,3
thermal_2019-08-27_1566875287_0_0.png,1,0
thermal_2019-09-22_1569129188_0_0.png,1,0
thermal_2020-05-26_1590477007_0_0.png,2,1
thermal_2021-07-02_1625218222_0_0.png,1,0
thermal_2020-07-02_1593704468_0_0.png,3,1
thermal_2020-08-28_1598600595_0_0.png,2,0
thermal_2020-07-02_1593687368_0_0.png,3,1
thermal_2020-09-25_1600991348_0_0.png,1,0
thermal_2020-04-02_1585853108_0_0.png,3,2
thermal_2020-01-11_1578748747_0_0.png,0,3
thermal_2021-06-30_1625028007_0_0.png,1,0
thermal_2020-01-07_1578385568_0_0.png,0,3
thermal_2019-09-27_1569561308_0_0.png,1,0
thermal_2020-08-14_1597403827_0_0.png,2,0
thermal_2020-12-05_1607190728_0_0.png,1,0
thermal_2020-04-15_1586955428_0_0.png,0,3
thermal_2019-12-12_1576152908_0_0.png,0,3
thermal_2020-09-06_1599365888_0_0.png,1,0
thermal_2020-05-19_1589918047_0_0.png,3,1
thermal_2020-11-08_1604857748_0_0.png,1,0
thermal_2020-04-05_1586117588_0_0.png,3,2
thermal_2019-10-06_1570344727_0_0.png,1,0
thermal_2021-02-25_1614229807_0_0.png,1,0
thermal_2020-04-13_1586813407_0_0.png,3,1
thermal_2020-02-06_1580967007_0_0.png,0,2
thermal_2020-07-21_1595360288_0_0.png,3,1
thermal_2019-07-04_1562275687_0_0.png,1,0
thermal_2019-10-12_1570869127_0_0.png,2,0
thermal_2020-05-24_1590282135_0_0.png,3,1
thermal_2019-08-24_1566663806_0_0.png,2,0
thermal_2020-07-18_1595075048_0_0.png,3,1
thermal_2019-12-19_1576718768_0_0.png,0,2
thermal_2020-08-18_1597761728_0_0.png,2,0
thermal_2019-08-14_1565796859_0_0.png,2,0
thermal_2020-08-09_1596988928_0_0.png,2,0
thermal_2020-03-14_1584207247_0_0.png,3,2
thermal_2020-04-05_1586096948_0_0.png,0,3
thermal_2020-04-06_1586170094_0_0.png,0,3
thermal_2019-12-24_1577156408_0_0.png,0,2
thermal_2021-03-05_1614906008_0_0.png,1,0
thermal_2019-10-24_1571904487_0_0.png,2,1
thermal_2020-03-11_1583958368_0_0.png,3,2
thermal_2020-01-14_1578976328_0_0.png,0,2
thermal_2019-08-23_1566596647_0_0.png,1,0
thermal_2020-02-15_1581738487_0_0.png,0,2
thermal_2019-06-26_1561547899_0_0.png,1,0
thermal_2020-06-03_1591178768_0_0.png,3,1
thermal_2019-09-07_1567888028_0_0.png,1,0
thermal_2020-04-11_1586639707_0_0.png,3,1
thermal_2019-09-24_1569342667_0_0.png,1,0
thermal_2020-03-01_1583055488_0_0.png,0,3
thermal_2020-11-19_1605755948_0_0.png,1,0
thermal_2020-02-17_1581924968_0_0.png,0,2
thermal_2021-02-03_1612389007_0_0.png,1,0
thermal_2019-06-29_1561761668_0_0.png,1,0
thermal_2019-10-14_1571013968_0_0.png,1,0
thermal_2020-02-24_1582546148_0_0.png,0,3
thermal_2020-07-11_1594500007_0_0.png,3,1
thermal_2019-12-28_1577497867_0_0.png,0,2
thermal_2019-09-19_1568893388_0_0.png,2,0
thermal_2020-12-03_1607030887_0_0.png,1,0
thermal_2020-08-05_1596596648_0_0.png,1,0
thermal_2019-10-11_1570788368_0_0.png,2,1
thermal_2020-03-24_1585065128_0_0.png,0,3
thermal_2020-09-21_1600663207_0_0.png,1,0
thermal_2020-04-18_1587185648_0_0.png,3,2
thermal_2020-04-04_1586025908_0_0.png,3,2
thermal_2019-07-02_1562085742_0_0.png,2,0
thermal_2020-04-15_1586958008_0_0.png,0,3
thermal_2019-08-17_1566048679_0_0.png,2,0
thermal_2020-11-11_1605099007_0_0.png,3,1
thermal_2020-06-22_1592784008_0_0.png,3,1
thermal_2020-06-04_1591290847_0_0.png,3,1
thermal_2019-10-17_1571303167_0_0.png,2,1
thermal_2020-09-04_1599187447_0_0.png,1,0
thermal_2020-06-20_1592625734_0_0.png,3,2
thermal_2019-10-12_1570909147_0_0.png,1,0
thermal_2020-08-06_1596736094_0_0.png,2,0
thermal_2020-08-11_1597143728_0_0.png,2,0
thermal_2021-01-19_1611095047_0_0.png,1,0
thermal_2020-06-20_1592665028_0_0.png,3,1
thermal_2019-12-08_1575778628_0_0.png,0,2
thermal_2020-01-08_1578493567_0_0.png,0,2
thermal_2020-01-09_1578576608_0_0.png,0,3
thermal_2019-10-24_1571902388_0_0.png,3,1
thermal_2021-03-11_1615471219_0_0.png,2,0
thermal_2020-06-05_1591360027_0_0.png,3,1
thermal_2019-06-24_1561385720_0_0.png,1,0
thermal_2020-08-20_1597949775_0_0.png,2,0
thermal_2020-04-09_1586465827_0_0.png,3,1
thermal_2020-04-20_1587377888_0_0.png,3,1
thermal_2020-06-21_1592766847_0_0.png,3,1
thermal_2019-08-27_1566915319_0_0.png,2,0
thermal_2019-12-08_1575775688_0_0.png,0,2
thermal_2020-08-04_1596500234_0_0.png,1,0
thermal_2019-12-09_1575849548_0_0.png,0,2
thermal_2019-07-06_1562439261_0_0.png,1,0
thermal_2020-03-15_1584239714_0_0.png,0,2
thermal_2019-07-06_1562415926_0_0.png,1,0
thermal_2019-09-20_1568977568_0_0.png,2,1
thermal_2019-09-15_1568569819_0_0.png,1,0
thermal_2019-08-14_1565802559_0_0.png,2,0
thermal_2020-07-19_1595148307_0_0.png,3,1
thermal_2020-05-04_1588589948_0_0.png,0,3
thermal_2020-06-15_1592229428_0_0.png,3,1
thermal_2020-08-01_1596309548_0_0.png,3,1
thermal_2020-09-11_1599781448_0_0.png,1,0
thermal_2019-09-05_1567705339_0_0.png,1,0
thermal_2020-11-09_1604956387_0_0.png,1,0
thermal_2020-05-21_1590042427_0_0.png,3,1
thermal_2020-04-29_1588167548_0_0.png,0,3
thermal_2019-10-20_1571579408_0_0.png,2,1
thermal_2020-05-21_1590088508_0_0.png,3,1
thermal_2020-04-20_1587394034_0_0.png,0,3
thermal_2020-09-20_1600570807_0_0.png,1,0
thermal_2020-11-09_1604941988_0_0.png,1,0
thermal_2020-07-25_1595683388_0_0.png,0,3
thermal_2020-07-15_1594774148_0_0.png,3,1
thermal_2019-12-07_1575694207_0_0.png,0,2
thermal_2020-12-11_1607712908_0_0.png,1,0
thermal_2020-08-01_1596234307_0_0.png,1,0
thermal_2019-08-31_1567231398_0_0.png,1,0
thermal_2020-02-05_1580910488_0_0.png,0,3
thermal_2020-12-11_1607645048_0_0.png,1,0
thermal_2020-02-24_1582506795_0_0.png,0,2
thermal_2020-02-26_1582676648_0_0.png,0,2
thermal_2020-07-03_1593800288_0_0.png,3,1
thermal_2020-05-29_1590751028_0_0.png,3,1
thermal_2020-08-09_1596956047_0_0.png,2,0
thermal_2020-04-16_1587067807_0_0.png,3,1
thermal_2020-02-21_1582307707_0_0.png,0,2
thermal_2019-09-26_1569492908_0_0.png,2,0
thermal_2020-01-09_1578539587_0_0.png,0,2
thermal_2020-06-18_1592508787_0_0.png,0,2
thermal_2020-04-29_1588145534_0_0.png,3,1
thermal_2019-10-14_1571082967_0_0.png,2,0
thermal_2020-06-18_1592485508_0_0.png,3,1
thermal_2020-08-20_1597939627_0_0.png,2,0
thermal_2020-04-08_1586373307_0_0.png,3,1
thermal_2019-12-14_1576334534_0_0.png,0,2
thermal_2020-02-29_1582964108_0_0.png,0,3
thermal_2021-01-20_1611122888_0_0.png,1,0
thermal_2019-08-24_1566618127_0_0.png,1,0
thermal_2020-05-19_1589918948_0_0.png,3,1
thermal_2020-09-09_1599612247_0_0.png,1,0
thermal_2020-04-12_1586646668_0_0.png,3,1
thermal_2020-05-10_1589087228_0_0.png,3,2
thermal_2019-10-14_1571020875_0_0.png,1,0
thermal_2020-04-02_1585818907_0_0.png,0,3
thermal_2020-07-22_1595383988_0_0.png,3,2
thermal_2020-04-25_1587825548_0_0.png,3,1
thermal_2020-08-25_1598331368_0_0.png,1,0
thermal_2020-07-10_1594388587_0_0.png,0,3
thermal_2019-12-19_1576721107_0_0.png,0,2
thermal_2019-10-25_1572040327_0_0.png,3,2
thermal_2019-07-16_1563281666_0_0.png,2,0
thermal_2020-01-26_1580037847_0_0.png,0,3
thermal_2020-09-11_1599780968_0_0.png,1,0
thermal_2020-03-12_1583969108_0_0.png,3,2
thermal_2020-09-10_1599695167_0_0.png,1,0
thermal_2019-12-08_1575817988_0_0.png,0,2
thermal_2020-08-29_1598701808_0_0.png,2,0
thermal_2020-09-20_1600570875_0_0.png,1,0
thermal_2020-03-25_1585127648_0_0.png,0,3
thermal_2020-04-10_1586546528_0_0.png,3,1
thermal_2020-08-18_1597773848_0_0.png,2,0
thermal_2020-01-06_1578286088_0_0.png,0,2
thermal_2020-08-08_1596847028_0_0.png,1,0
thermal_2020-09-12_1599907208_0_0.png,3,1
thermal_2020-04-14_1586858174_0_0.png,0,3
thermal_2020-01-18_1579382355_0_0.png,0,2
thermal_2020-03-19_1584595028_0_0.png,0,2
thermal_2020-07-08_1594222334_0_0.png,3,1
thermal_2020-06-13_1592034608_0_0.png,3,1
thermal_2019-12-05_1575528127_0_0.png,0,2
thermal_2019-11-26_1574793308_0_0.png,0,2
thermal_2020-08-13_1597284607_0_0.png,1,0
thermal_2020-11-14_1605365947_0_0.png,1,0
thermal_2020-08-30_1598794328_0_0.png,2,0
thermal_2020-09-24_1600898528_0_0.png,1,0
thermal_2019-09-29_1569780197_0_0.png,1,0
thermal_2020-01-16_1579130227_0_0.png,0,2
thermal_2019-07-15_1563195146_0_0.png,2,0
thermal_2020-08-15_1597500728_0_0.png,2,1
thermal_2019-08-29_1567113967_0_0.png,1,0
thermal_2020-08-10_1597042028_0_0.png,2,0
thermal_2019-09-20_1568983094_0_0.png,2,1
thermal_2020-09-02_1599027667_0_0.png,1,0
thermal_2020-01-03_1578055328_0_0.png,0,3
thermal_2019-10-07_1570457234_0_0.png,2,1
thermal_2021-03-20_1616226619_0_0.png,2,0
thermal_2020-07-14_1594701487_0_0.png,3,1
thermal_2019-09-08_1567900447_0_0.png,1,0
thermal_2020-05-06_1588774087_0_0.png,0,3
thermal_2020-09-18_1600405808_0_0.png,1,0
thermal_2020-06-28_1593298868_0_0.png,3,1
thermal_2020-02-24_1582577828_0_0.png,0,2
thermal_2019-11-24_1574604248_0_0.png,0,3
thermal_2020-11-08_1604809328_0_0.png,1,0
thermal_2020-03-08_1583630827_0_0.png,0,2
thermal_2019-09-21_1569061267_0_0.png,2,0
thermal_2020-08-30_1598783347_0_0.png,1,0
thermal_2020-09-05_1599310748_0_0.png,3,1
thermal_2021-01-05_1609836315_0_0.png,1,0
thermal_2020-11-18_1605691928_0_0.png,2,1
thermal_2020-02-17_1581909367_0_0.png,0,2
thermal_2020-05-31_1590893348_0_0.png,3,1
thermal_2020-09-05_1599295027_0_0.png,2,0
thermal_2020-06-21_1592763908_0_0.png,3,1
thermal_2019-08-30_1567187966_0_0.png,1,0
thermal_2020-03-04_1583315348_0_0.png,0,3
thermal_2019-07-17_1563322454_0_0.png,1,0
thermal_2020-08-24_1598287328_0_0.png,2,0
thermal_2019-07-03_1562137401_0_0.png,2,0
thermal_2020-06-26_1593125894_0_0.png,3,1
thermal_2019-08-24_1566639499_0_0.png,2,1
thermal_2020-09-03_1599161467_0_0.png,1,0
thermal_2020-03-18_1584491827_0_0.png,3,2
thermal_2020-06-23_1592888048_0_0.png,2,1
thermal_2019-09-25_1569393548_0_0.png,2,0
thermal_2020-08-17_1597686368_0_0.png,2,0
thermal_2019-09-17_1568730187_0_0.png,2,0
thermal_2019-10-11_1570830968_0_0.png,1,0
thermal_2020-05-24_1590281048_0_0.png,1,0
thermal_2020-12-22_1608632827_0_0.png,3,1
thermal_2020-08-14_1597385167_0_0.png,2,0
thermal_2020-05-26_1590494347_0_0.png,3,1
thermal_2020-08-14_1597370354_0_0.png,1,0
thermal_2019-09-25_1569400447_0_0.png,2,0
thermal_2020-07-06_1594040888_0_0.png,2,1
thermal_2020-05-24_1590297908_0_0.png,3,1
thermal_2020-03-31_1585651694_0_0.png,0,3
thermal_2020-06-15_1592249647_0_0.png,3,1
thermal_2020-05-07_1588855988_0_0.png,0,3
thermal_2020-04-16_1587001327_0_0.png,3,2
thermal_2020-07-24_1595615888_0_0.png,3,1
thermal_2019-08-15_1565894779_0_0.png,1,0
thermal_2020-01-05_1578226934_0_0.png,0,3
thermal_2020-06-01_1591008428_0_0.png,3,1
thermal_2019-07-16_1563232508_0_0.png,1,0
thermal_2021-06-16_1623875408_0_0.png,1,0
thermal_2021-05-15_1621055408_0_0.png,1,0
thermal_2020-08-16_1597537994_0_0.png,1,0
thermal_2020-08-13_1597294687_0_0.png,1,0
thermal_2020-07-16_1594930087_0_0.png,3,1
thermal_2020-06-08_1591613887_0_0.png,3,1
thermal_2019-10-16_1571200088_0_0.png,1,0
thermal_2019-12-16_1576459867_0_0.png,3,2
thermal_2019-10-14_1571089748_0_0.png,2,0
thermal_2019-09-10_1568119166_0_0.png,2,0
thermal_2020-01-07_1578398228_0_0.png,0,3
thermal_2020-08-22_1598088908_0_0.png,2,0
thermal_2020-08-16_1597590014_0_0.png,2,1
thermal_2020-07-02_1593697928_0_0.png,3,1
thermal_2020-06-22_1592780227_0_0.png,3,1
thermal_2020-05-18_1589758987_0_0.png,3,2
thermal_2020-12-18_1608315848_0_0.png,1,0
thermal_2020-08-28_1598586548_0_0.png,1,0
thermal_2020-03-18_1584532267_0_0.png,0,3
thermal_2020-04-02_1585799227_0_0.png,3,2
thermal_2020-06-24_1592978228_0_0.png,2,1
thermal_2020-01-21_1579628227_0_0.png,3,2
thermal_2019-10-23_1571842807_0_0.png,0,3
thermal_2020-11-15_1605422947_0_0.png,1,0
thermal_2019-07-04_1562270305_0_0.png,1,0
thermal_2019-12-15_1576373894_0_0.png,0,2
thermal_2020-05-31_1590909668_0_0.png,3,1
thermal_2019-07-04_1562272575_0_0.png,1,0
thermal_2020-07-09_1594293428_0_0.png,3,1
thermal_2020-12-07_1607298615_0_0.png,1,0
thermal_2020-11-15_1605439987_0_0.png,2,1
thermal_2020-02-21_1582325108_0_0.png,0,2
thermal_2020-03-27_1585337708_0_0.png,0,2
thermal_2019-08-18_1566144439_0_0.png,2,0
thermal_2020-09-12_1599889268_0_0.png,1,0
thermal_2020-09-03_1599108908_0_0.png,1,0
thermal_2020-08-19_1597804327_0_0.png,1,0
thermal_2019-10-12_1570851008_0_0.png,1,0
thermal_2020-09-17_1600331048_0_0.png,2,0
thermal_2020-06-10_1591740248_0_0.png,1,0
thermal_2020-12-29_1609237628_0_0.png,2,0
thermal_2019-08-31_1567204567_0_0.png,1,0
thermal_2021-03-13_1615656608_0_0.png,1,0
thermal_2020-05-26_1590471307_0_0.png,3,1
thermal_2020-05-29_1590715028_0_0.png,3,1
thermal_2020-03-09_1583772188_0_0.png,0,3
thermal_2019-08-29_1567074506_0_0.png,2,0
thermal_2019-07-05_1562328139_0_0.png,2,1
thermal_2020-04-29_1588190768_0_0.png,3,2
thermal_2020-07-10_1594338548_0_0.png,3,1
thermal_2019-11-27_1574822048_0_0.png,0,2
thermal_2020-02-08_1581194888_0_0.png,0,2
thermal_2020-08-20_1597886167_0_0.png,1,0
thermal_2020-04-14_1586832667_0_0.png,3,1
thermal_2020-01-09_1578557528_0_0.png,0,2
thermal_2020-08-20_1597902547_0_0.png,2,0
thermal_2019-11-25_1574698027_0_0.png,0,3
thermal_2020-05-17_1589679548_0_0.png,3,2
thermal_2019-09-05_1567645808_0_0.png,1,0
thermal_2019-10-01_1569903367_0_0.png,1,0
thermal_2020-04-17_1587148027_0_0.png,3,1
thermal_2020-04-09_1586423767_0_0.png,3,3
thermal_2020-04-23_1587651547_0_0.png,0,3
thermal_2020-04-09_1586445848_0_0.png,3,1
thermal_2019-06-30_1561860308_0_0.png,1,0
thermal_2020-03-20_1584697868_0_0.png,0,3
thermal_2020-02-03_1580717347_0_0.png,0,2
thermal_2020-09-20_1600570754_0_0.png,1,0
thermal_2020-11-22_1606035068_0_0.png,2,0
thermal_2020-07-02_1593689588_0_0.png,3,1
thermal_2019-08-14_1565802619_0_0.png,2,0
thermal_2020-03-04_1583290987_0_0.png,0,2
thermal_2020-05-15_1589577968_0_0.png,3,2
thermal_2020-02-24_1582546394_0_0.png,0,3
thermal_2020-07-31_1596216008_0_0.png,2,0
thermal_2020-05-21_1590077827_0_0.png,3,1
thermal_2019-07-04_1562237059_0_0.png,2,0
thermal_2020-07-14_1594705687_0_0.png,3,1
thermal_2019-10-05_1570309387_0_0.png,1,0
thermal_2020-07-10_1594393868_0_0.png,3,1
thermal_2020-09-15_1600130588_0_0.png,1,0
thermal_2019-09-05_1567711701_0_0.png,1,0
thermal_2020-05-10_1589140267_0_0.png,3,1
thermal_2020-09-15_1600180868_0_0.png,3,1
thermal_2019-10-07_1570413728_0_0.png,1,0
thermal_2019-09-01_1567298407_0_0.png,1,0
